Processo;Contramarca;Navio;IMO;ATD;ATA;Bandeira;Tipo Navio;Agente Navegacao;Porto Seguinte;Porto Procedente;Motivo Escala;Local Atribuido;Morada Agente;Telefone Agente;Email Agente;Indicativo Chamada;GT;TAL;Comprimento;Calado Maximo;Porto Registo;Armador;Nome Anterior;Tipo;TAB;DWT;Boca Sinal;Velocidade Maxima;Tipo Trafego;Certificado Verde;Data Construcao;Capacidade Teus
LIS201902266;""04012019002265"";FEDERAL HUNTER;9205938;2019-11-07 13:44;2019-11-04 06:44;Ilhas Marshall;Graneleiro;CINTIA NAVE-AFRET. MARITIMOS,LDA;CASABLANCA;MONTREAL, QU;18 - DESCARGA;540 - TERM GRANEIS SOVENA/PALENÇA;R. CARLOS MARDEL, Nº5 - 1º;218439002;cintia.nave@mail.telepac.pt;V7RE7;20659;0;199.99;8.1;MHMAJ;FEDNAV BELGIUM NV;;202;0;36563;23.76;0;1;CS;Mon Jan 01 00:00:00 GMT 2001;0
LIS201902367;""04012019002366"";SPIRIT OF DISCOVERY;9802683;2019-11-07 18:10;2019-11-07 06:36;Reino Unido;CRUZEIROS;JAMES RAWES NAVEGACAO LDA;FUNCHAL;SOUTHAMPTON;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Av. 24 de Julho, 126 1º Esq;213470231;operations@jamesrawes.pt;MEYE7;58119;0;236.71;7;GBLON;SAGA CRUISES;;361;0;5120;31.2;0;1;CA;Tue Jan 01 00:00:00 GMT 2019;0
LIS201902019;""04012019002019"";SAFMARINE NUBA;9356115;2019-11-07 18:58;2019-11-05 14:45;Hong-Kong;Porta-contentores;MAERSK PORTUGAL-AG TRANSP.INT.,LDA;ALGECIRAS;LEIXOES;14 - CARGA/DESCARGA;110 - TERM CONTENT ALCANTARA /  LISCONT;AV.D.JOAO II Nº 1.16.05. L - 11º;218980022;pt.manifest@maersk.com;VRLA5;25904;0;210.54;9;HKHKG;MAERSK SHIPPING HONG KONG;;310;0;35144;29.8;0;1;ISP;Tue Jan 01 00:00:00 GMT 2008;0
LIS201902330;""04012019002328"";PERLE;9119579;2019-11-07 20:39;2019-11-06 05:52;Antigua e Barbuda;Carga Geral single deck;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;AVILES;WILLEBROEK;18 - DESCARGA;705 - TERM GRANEIS ATLANPORT/BARREIRO;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;V2GH;2981;0;89.9;5.9;AGSJO;WESSELS REEDEREI GMBH & CO KG;;335;1505;4270;15.44;12;1;CA;Sun Mar 01 00:00:00 GMT 1998;114
LIS201902370;""04012019002369"";NORDIC DIANA;9116010;2019-11-07 21:02;2019-11-07 06:03;Holanda;Misto - Carga geral / Contentores;CONTROL UNION PORTUGAL LDA;FOYNES;FIGUEIRA DA FOZ;13 - CARGA;540 - TERM GRANEIS SOVENA/PALENÇA;Rua Industrial Alfredo da Silva, 14, Gabinete P, CP 5051;351212740205;portugal.agency@controlunion.com;PDRF;2774;0;89.8;4.1;NLDZL;FLINTER DIANA B.V.;;339;0;4180;13.6;13;1;CS;undefined;0
LIS201902224;""04012019002223"";POHORJE;9294824;2019-11-07 22:21;2019-11-06 11:01;Liberia;Porta-contentores;CMA CGM PORTUGAL - AGENTES DENAVEGAÇÃO, SA;ALGECIRAS;LE HAVRE;14 - CARGA/DESCARGA;110 - TERM CONTENT ALCANTARA /  LISCONT;Cais das Oficinas, Edificio 114, Rocha Conde d’Óbidos;213256220;lca.jsantos@cma-cgm.com;A8IM4;42382;0;267.7;10.8;LRMLW;GENSHIPPING CORPORATION ;;310;0;52683;32.2;0;1;CS;undefined;0
LIS201902216;""04012019002215"";FWN PAULA;9258222;2019-11-08 00:37;2019-11-05 22:58;Antigua e Barbuda;Misto - Carga geral / Contentores;MARMEDSA - AGENCIA MARITIMA, LDA;FOS-SUR-MER;LAS PALMAS DE GRAND CANARIA;18 - DESCARGA;290 - CAIS DO BEATO / TMB;Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações;269869190;opsptlis@marmedsa.com;V2GW2;7511;0;142.69;7;AGSJO;HS SCHIFFAHRTS GMBH & CO KG MS "MARIA SCHEPERS";;339;3860;10618;18.2;15;1;CS;Thu Mar 01 00:00:00 GMT 2001;0
LIS201902360;""04012019002359"";MANATEE;9377690;2019-11-08 01:23;2019-11-06 10:34;Liberia;Porta-contentores;PMAR - Navegação Lda.;LAS PALMAS DE GRAND CANARIA;LEIXOES;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Rua Tomas Ribeiro 412, 1º;291 210 365;lsousa@pmar.pt;D5FH9;17518;0;171.99;8;LRMLW;PROSPEROUS MARITIME HOLDING LTD;;310;8004;21416;27.6;19.7;1;CA;Fri Sep 01 00:00:00 GMT 2006;1577
LIS201900269;""04012019000268"";MEIN SCHIFF HERZ;9106302;2019-11-08 14:56;2019-11-07 07:51;Malta;CRUZEIROS;ARENTHERN - AG NAVEG SOC UNIP LDA;FUNCHAL;CADIZ;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62;211531178;ssantos@incargo.pt;9HJG9;77302;0;262.51;8.5;MTMLA;TUI CRUISES;;361;0;9600;32.23;0;1;ISO;Wed May 21 00:00:00 GMT 1997;0
LIS201900268;""04012019000267"";BRILLIANCE OF THE SEAS;9195200;2019-11-08 16:51;2019-11-07 07:39;Bahamas, Ilhas;CRUZEIROS;ARENTHERN - AG NAVEG SOC UNIP LDA;PONTA DELGADA;CADIZ;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62;211531178;ssantos@incargo.pt;C6SJ5;90090;0;293.95;8.6;BSNAS;ROYAL CARIBBEAN INTERNATIONAL;;361;53812;8900;32.2;25;1;ISO;Sun Sep 01 00:00:00 GMT 2002;0
LIS201902368;""04012019002367"";MAX STABILITY;9351098;2019-11-08 17:33;2019-11-07 13:30;Malta;Carga Geral multi deck;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;LEIXOES;CANIÇAL;14 - CARGA/DESCARGA;264 - TERMINAL MULTIPURPOSE DE LISBOA;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;9HA4086;7532;0;126.8;6;MTMLA;VROON BV;;336;0;8723;20.4;0;1;CS;undefined;0
LIS201902320;""04012019002319"";GUANARTEME;9280134;2019-11-08 17:47;2019-11-03 00:36;Espanha;Tanque não discriminado;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;SINES;SINES;18 - DESCARGA;800_FUNDEADOURO MAR DA PALHA;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;ECFV;2815;0;96.61;6.5;ESSCT;DISTRIBUIDORA MARITIMA PETROGAS, S.L.U.;;105;0;4222;14.2;0;3;C69;Thu Jan 01 00:00:00 GMT 2004;0
LIS201902181;""04012019002180"";PAXOI;9382190;2019-11-08 18:07;2019-10-15 13:08;Gibraltar;Tanque Químico;L. BRANCO – Navegação e Trânsitos, Lda.;ALTO  MAR;GIBRALTAR;28 - REPARAÇÃO PROGRAMADA EM ESTALEIRO;120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS;Rua de Santo Amaro, n.º 17 A;26548465;info@l-branco.com;ZDQN3;4580;0;102.7;3.8;GIGIB;MM MARINE INC;;102;0;6310;17.82;0;1;CS;undefined;0
LIS201902302;""04012019002301"";CORINTHIAN;8708672;2019-11-08 19:17;2019-10-29 01:25;Malta;CRUZEIROS;PMS - PORTUGUESE MARIT AGENCY LDA;SANTA CRUZ DE TENERIFE;PORTIMAO;28 - REPARAÇÃO PROGRAMADA EM ESTALEIRO;165 - ESTALEIRO NAVAL DA ROCHA;Largo da Lagoa, 15 E;213405484;jprata@pmsagency.pt;9HUT9;4077;0;88.3;4.15;MTMLA;GRAND CIRCLE CRUISE LINE;;361;0;2420;15.31;15;1;CA;Mon Jan 01 00:00:00 GMT 1990;0
LIS201902373;""04012019002372"";CELTIC VOYAGER;9125671;2019-11-08 19:24;2019-11-07 22:05;Reino Unido;Carga Geral single deck;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;PORTO NOGARO;AVEIRO;13 - CARGA;300 - CAIS DO POÇO DO BISPO / TMPB;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;ECMG;2805;0;89.9;3.8;GBCDF;CHARLES M WILLIE & CO SHIPPING;;335;1568;4241;13.17;0;1;CS;Sat Nov 01 00:00:00 GMT 1997;0
LIS201902349;""04012019002347"";INSULAR;9150420;2019-11-08 19:45;2019-11-05 05:32;Portugal;Porta-contentores;PMAR - Navegação Lda.;PONTA DELGADA;PRAIA DA GRACIOSA;14 - CARGA/DESCARGA;264 - TERMINAL MULTIPURPOSE DE LISBOA;Rua Tomas Ribeiro 412, 1º;291 210 365;lsousa@pmar.pt;CSDD;5599;0;119.8;7;PTM6E;GS Lines – Transportes Marítimos LDA;;310;2679;6700;20;0;4;ISP;Thu Jan 01 00:00:00 GMT 1998;0
LIS201902343;""04012019002341"";X-PRESS MONTE CERVINO;9292943;2019-11-08 20:41;2019-11-07 19:01;Malta;Porta-contentores;GARLAND NAVEGACAO,LDA.;VIGO;CASABLANCA;14 - CARGA/DESCARGA;110 - TERM CONTENT ALCANTARA /  LISCONT;Estrada Manuel Correia Lopes nº 682;+351 21 444 81 70;ops.lis@garland.pt;9HA3980;6454;0;126.82;7;MTMLA;NORBULK SHIPPING UK LTD;;310;0;8505;19.4;0;1;ISP;Mon Feb 10 00:00:00 GMT 2003;0
LIS201902234;""04012019002233"";HANSA RENDSBURG;9155377;2019-11-08 21:07;2019-11-08 05:25;Liberia;Porta-contentores;HAPAG-LLOYD PORTUGAL, LDA;TANGER MED;LEIXOES;14 - CARGA/DESCARGA;110 - TERM CONTENT ALCANTARA /  LISCONT;Av. D. João II, Nº 44C, Piso 2, sala 2.4 Edifício Atlantis – Parque das Nações;0049403001-0;info.de@hlag.com;A8CF4;18335;0;175.58;9.5;LRMLW;HANSA RENDSBURG MBH & CO KG;;310;0;23992;27.4;0;1;CS;Fri May 05 00:00:00 GMT 2000;0
LIS201902304;""04012019002303"";COMBI DOCK I;9400473;2019-11-08 21:27;2019-10-30 13:44;Antigua e Barbuda;Carga Geral multi deck;PORTMAR-AGENCIA DE NAVEGACAO LDA;PORTO DESCONHECIDO;PIOMBINO;18 - DESCARGA;290 - CAIS DO BEATO / TMB;Rua da Cintura do Porto de Lisboa, Armazém 20 – 2º Piso;218391880;lisboa.office@portmar.pt;V2DV7;17341;0;169.4;5.8;AGSJO;Harren &Partner Schiffahrts GmbH & Co. KG;;336;0;10777;25.4;0;1;CS;Fri Dec 12 00:00:00 GMT 2008;0
LIS201902337;""04012019002335"";CORVO;9381275;2019-11-08 22:12;2019-11-06 09:52;Portugal;Porta-contentores;BENSAUDE-AGENTES DE NAVEGACAO LDA;PONTA DELGADA;LEIXOES;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Praça Europa, nº2  Cais do Sodré;00351213243620 ;pedro.cardoso@bensaude.pt;CSBH;7064;0;119.9;6.5;PTPDL;MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA;;310;0;9000;20;16;1;CS;Tue Jan 23 00:00:00 GMT 2007;410
LIS201902342;""04012019002340"";NORDICA;9483695;2019-11-08 23:54;2019-11-07 09:33;Holanda;Porta-contentores;GARLAND NAVEGACAO,LDA.;ROTTERDAM;LEIXOES;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Estrada Manuel Correia Lopes nº 682;+351 21 444 81 70;ops.lis@garland.pt;PCSK;10318;0;151.74;7;NLSNK;VISSER SHIPPING ;;310;0;13200;23.4;0;1;CS;Sat Nov 20 00:00:00 GMT 2010;0
LIS201902356;""04012019002355"";PEONIA;9313436;2019-11-09 11:10;2019-11-08 04:54;Malta;Tanque Petroleiro;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;LEIXOES;LEIXOES;18 - DESCARGA;520 - EST.ASSIST.NAVAL PORTO LISBOA;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;9HA3659;19549;0;164.5;8.4;MTMLA;peonia shipping BV;;101;0;28987;27.6;0;1;CS;Sat Jan 01 00:00:00 GMT 2005;0
LIS201902298;""04012019002297"";WES JANINE;9504073;2019-11-09 17:02;2019-11-08 09:35;Chipre;Porta-contentores;ONE SHIPPING, LDA;LONDON GATEWAY PORT;LEIXOES;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Estrada Manuel Correia Lopes 682;351 931121675;bruno.oliveira@one-line.com;5BLW4;10585;0;151.72;7;CYLMS;WESSELS REEDEREI GMBH & CO KG;;310;0;13000;23.4;0;1;CS;Tue Jan 01 00:00:00 GMT 2008;0
LIS201902364;""04012019002363"";LONGWAVE;9287314;2019-11-09 19:02;2019-11-05 22:35;Holanda;Carga Geral single deck;JAMES RAWES NAVEGACAO LDA;AUGHINISH ISLAND;ROUEN;18 - DESCARGA;305 - TERM GRANEIS SILOPOR/BEATO;Av. 24 de Julho, 126 1º Esq;213470231;operations@jamesrawes.pt;EIKZ;8938;0;136.4;8.5;NLSCE;LONGSHIP B.V.;;335;4815;13777;21.2;0;1;CS;Fri Mar 19 00:00:00 GMT 2004;0
LIS201902362;""04012019002361"";ELITE;9315018;2019-11-09 19:22;2019-11-09 06:09;Holanda;Misto - Carga geral / Contentores;WEC LINES-IBERO PORTUGAL LDA;SETUBAL;LEIXOES;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Rua do Progresso 471 3º  teste;213895541 ;Operations.Sines@wec-ibero.pt;PHDA;11662;0;149.14;7.5;NLHAR;ELITE SHIPPING B.V.;;339;0;13682;22.5;0;1;ISP;Wed Jun 01 00:00:00 GMT 2005;0
LIS201902321;""04012019002320"";FREJA R;8105105;2019-11-09 21:21;2019-10-31 11:11;Dinamarca;Draga;PINTO BASTO IV-SERVICOS MARITIMOS,LDA;PENICHE;AVEIRO;30 - SERVIÇO DA AUTORIDADE PORTUÁRIA OU LICENCIADOS;710 - TERM GRANEIS ALKION/BARREIRO;AV 24 DE JULHO 1-D;269862598;agency.sines@pintobasto.com;OZNG;1865;0;75.09;3.7;DKGRE;ROHDE NIELSEN;;493;562;2784;14.08;10;1;CS;Fri Jan 01 00:00:00 GMT 1982;0
LIS201902369;""04012019002368"";GRETA K;9800374;2019-11-09 22:01;2019-11-08 10:40;Malta;Tanque Petroleiro;OCIDENAVE-NAVEGACAO LDA;ORAN (WAHRAN);SAN LORENZO;18 - DESCARGA;540 - TERM GRANEIS SOVENA/PALENÇA;Estrada Manuel Correia Lopes nº 682;00351213461291;ops.lis@ocidenave.com;9HA4346;16408;0;159.34;9.42;MTMLA;K-SHIPS SRL;;101;0;24768;26;0;1;CS;undefined;0
LIS201902388;""04012019002387"";FOUR RIGOLETTO;9450674;2019-11-10 12:28;2019-11-10 04:49;Malta;Graneleiro;MARMEDSA - AGENCIA MARITIMA, LDA;SAFI;GIJON;1 - ABASTECIMENTO DE COMBUSTIVEL;805_FUNDEADOURO QUADRO CENTRAL;Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações;269869190;opsptlis@marmedsa.com;9HA4672;23456;0;180;9.15;MTMLA;Premuda SpA;;202;0;34438;30;0;1;CS;Sat Jan 01 00:00:00 GMT 2011;0
LIS201902374;""04012019002373"";FUNCHALENSE 5;9388390;2019-11-10 18:59;2019-11-09 16:08;Portugal;Porta-contentores;PMAR - Navegação Lda.;CANIÇAL;LEIXOES;14 - CARGA/DESCARGA;264 - TERMINAL MULTIPURPOSE DE LISBOA;Rua Tomas Ribeiro 412, 1º;291 210 365;lsousa@pmar.pt;CSKN;7580;0;126.87;7;PTM6E;GS Lines – Transportes Marítimos LDA;;310;3586;8450;20.4;18.5;4;CS;Fri Jan 01 00:00:00 GMT 2010;724
LIS201902375;""04012019002374"";MSC DIVINA;9585285;2019-11-10 19:07;2019-11-10 06:42;Panama;CRUZEIROS;MEDITERRANEAN SHIPPING CO.(PORT) SA;PONTA DELGADA;VALENCIA;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Avª Arqto Fernando Távora, 1190;210732776;PT083-OPSLIS@msc.com;3FFA5;139072;0;333.33;8.7;PAPTY;MSC CRUISES;;361;0;13188;37.92;0;1;ISP;Sun Jan 01 00:00:00 GMT 2012;0
LIS201902398;""04012019002397"";YAS;8652201;2019-11-11 08:25;2019-11-10 07:35;Cayman, Ilhas;EMBARCAÇÃO DE RECREIO;GARLAND NAVEGACAO,LDA.;VIGO;GIBRALTAR;11 - ARRIBADO/MAU TEMPO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Estrada Manuel Correia Lopes nº 682;+351 21 444 81 70;ops.lis@garland.pt;ZGFA9;5002;0;140.29;6.35;KYGEC;YAS HOLDING;;494;0;4243;14.6;0;3;C69;undefined;0
LIS201902399;""04012019002398"";KINGSTON;5344437;2019-11-11 16:04;2019-11-09 14:41;Reino Unido;Rebocador;PMS - PORTUGUESE MARIT AGENCY LDA;POOLE;ALGECIRAS;39 - TREM DE REBOQUE - REBOCADOR ESTRANGEIRO;165 - ESTALEIRO NAVAL DA ROCHA;Largo da Lagoa, 15 E;213405484;jprata@pmsagency.pt;MZXE7;113;0;27.2;3;GBLON;GRIFFIN TOWAGE & MARINE;;431;0;113;7.1;13;1;CS;undefined;0
LIS201902396;""04012019002395"";TEAM OSPREY;9396024;2019-11-11 16:41;2019-11-11 09:20;Malta;Tanque Químico;OREY COMERCIO NAVEGACAO,SA;NEW YORK, NY;LEIXOES;1 - ABASTECIMENTO DE COMBUSTIVEL;805_FUNDEADOURO QUADRO CENTRAL;Rua Castilho , 14 – 4º;210958272;lisboa@orey-shipping.com;9HTP9;17822;0;170;8.5;MTMLA;TEAM TANKERS INTERNATIONAL Ltd;;102;0;25432;26.2;15;1;CA;Thu Jan 01 00:00:00 GMT 2009;0
LIS201902199;""04012019002198"";AMADEA;8913162;2019-11-11 20:44;2019-11-11 07:28;Bahamas, Ilhas;CRUZEIROS;GARLAND NAVEGACAO,LDA.;FUNCHAL;LEIXOES;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Estrada Manuel Correia Lopes nº 682;+351 21 444 81 70;ops.lis@garland.pt;C6VE9;29008;0;190;7.05;BSNAS;PHOENIX REISEN;;361;10131;2248;24.7;21;1;CA;Tue Jan 01 00:00:00 GMT 1991;0
LIS201902363;""04012019002362"";CONMAR FJORD;9244192;2019-11-11 23:18;2019-11-11 11:33;Portugal;Carga Geral single deck;WEC LINES-IBERO PORTUGAL LDA;CASABLANCA;LEIXOES;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Rua do Progresso 471 3º  teste;213895541 ;Operations.Sines@wec-ibero.pt;VSZP7;6191;0;132.6;6.2;PTM6E;CONMAR SHIPPING GMBH & CO.;;335;3075;8081;19.2;18;1;ISP;Tue Oct 01 00:00:00 GMT 2002;0
LIS201902385;""04012019002384"";FURNAS;9164548;2019-11-11 23:43;2019-11-11 06:37;Portugal;Porta-contentores;BENSAUDE-AGENTES DE NAVEGACAO LDA;LEIXOES;PONTA DELGADA;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Praça Europa, nº2  Cais do Sodré;00351213243620 ;pedro.cardoso@bensaude.pt;CSBK;4450;0;100.6;6.5;PTPDL;MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA;;310;2150;5555;18.8;0;4;CS;Mon Mar 01 00:00:00 GMT 1999;275
LIS201902300;""04012019002299"";MIDLAND TRADER;9667045;2019-11-12 02:08;2019-11-02 11:13;Portugal;Graneleiro;CONTROL UNION PORTUGAL LDA;LIEPAJA;LIEPAJA;18 - DESCARGA;495 - TERM GRANEIS SILOPOR/TRAFARIA;Rua Industrial Alfredo da Silva, 14, Gabinete P, CP 5051;351212740205;portugal.agency@controlunion.com;CQAL2;22918;0;179.99;10.44;PTZFM;Hartmann Dry Cargo Germany GmbH & Co. KG;;202;0;35762;30;0;1;CS;Tue Jan 01 00:00:00 GMT 2019;0
LIS201902366;""04012019002365"";PERSEUS;9412529;2019-11-12 11:54;2019-11-11 12:08;Antigua e Barbuda;Porta-contentores;ONE SHIPPING, LDA;LONDON GATEWAY PORT;LEIXOES;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Estrada Manuel Correia Lopes 682;351 931121675;bruno.oliveira@one-line.com;V2EV7;11550;0;157.65;7;AGSJO;BUSS PERSEUS SHIPPING LIMITED;;310;0;14483;23.2;0;1;ISP;Mon Jun 09 00:00:00 GMT 2008;0
LIS201902358;""04012019002357"";BEATRIZ B;9448671;2019-11-12 15:30;2019-11-12 06:27;Chipre;Porta-contentores;BOLUDA LINES PORTUGAL, Sociedade Unipessoal, Lda;SANTA CRUZ DE TENERIFE;LEIXOES;14 - CARGA/DESCARGA;110 - TERM CONTENT ALCANTARA /  LISCONT;Alameda dos Oceanos, 25 escritorio nº 6;927735062;tomas.freire@boluda.com.es;5BUB4;12514;0;158;7.4;CYLMS;BOLUDA LINES;;310;5387;14292;23.76;0;1;CS;undefined;0
LIS201902376;""04012019002375"";MSC PREZIOSA;9595321;2019-11-12 17:21;2019-11-12 04:58;Panama;CRUZEIROS;MEDITERRANEAN SHIPPING CO.(PORT) SA;BARCELONA;CASABLANCA;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Avª Arqto Fernando Távora, 1190;210732776;PT083-OPSLIS@msc.com;3FOA6;139072;0;333.33;8.7;PAPTY;MSC CRUISES;;361;0;13188;38;0;1;C69;undefined;0
LIS201902202;""04012019002201"";ARTANIA;8201480;2019-11-12 17:46;2019-11-12 05:45;Bahamas, Ilhas;CRUZEIROS;GARLAND NAVEGACAO,LDA.;LEIXOES;FUNCHAL;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Estrada Manuel Correia Lopes nº 682;+351 21 444 81 70;ops.lis@garland.pt;C6CY5;44697;0;230.62;8;BSNAS;PHOENIX REISEN;;361;19744;4661;29.2;21.5;1;C69;Thu Oct 11 00:00:00 GMT 1984;0
LIS201902383;""04012019002382"";CRYSTAL SERENITY;9243667;2019-11-12 19:10;2019-11-12 04:24;Bahamas, Ilhas;CRUZEIROS;PINTO BASTO IV-SERVICOS MARITIMOS,LDA;ST.JOHN' S;GIBRALTAR;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;AV 24 DE JULHO 1-D;269862598;agency.sines@pintobasto.com;C6SY3;68870;0;250;8.1;BSNAS;CRYSTAL CRUISES;;361;0;10810;32.2;0;1;CA;Tue Jul 01 00:00:00 GMT 2003;0
LIS201902389;""04012019002388"";WILHELM;9376050;2019-11-12 19:45;2019-11-12 05:50;Chipre;Misto - Carga geral / Contentores;MACANDREWS-NAVEGACAO TRANSITOS LDA;LEIXOES;ALGECIRAS;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;CAIS OFICINAS-ROCHA CONDE ÓBIDOS;1111111;lisbon@macandrews.com;5BJB2;9981;0;134.44;8;CYLMS;ms 'Wilhelm II' Jens und Waller GmbH & Co KG;;339;6006;11405;22.5;18;1;C69;Sun Jun 01 00:00:00 GMT 2008;868
LIS201902365;""04012019002364"";PINNAU;9199139;2019-11-12 23:36;2019-11-10 19:48;Antigua e Barbuda;Carga Geral single deck;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;PORTO DESCONHECIDO;ROUEN;18 - DESCARGA;705 - TERM GRANEIS ATLANPORT/BARREIRO;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;V2LB;2452;0;87.97;4.5;AGSJO;RES CHARTERING GMBH;;335;1369;3687;12.8;12;1;CA;Sun Feb 17 00:00:00 GMT 2013;144
LIS201902395;""04012019002394"";BAHIA TRES;9428671;2019-11-13 00:37;2019-11-10 22:04;Espanha;Tanque Petroleiro;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;SINES;SINES;18 - DESCARGA;520 - EST.ASSIST.NAVAL PORTO LISBOA;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;EADC;4969;0;99.8;6;ESSCT;MURELOIL;;101;1859;6920;18;0;1;CS;Mon Apr 30 00:00:00 GMT 2007;0
LIS201902392;""04012019002391"";LEONIE P;9162667;2019-11-13 01:33;2019-11-12 07:44;Antigua e Barbuda;Porta-contentores;PMAR - Navegação Lda.;PRAIA;LEIXOES;14 - CARGA/DESCARGA;264 - TERMINAL MULTIPURPOSE DE LISBOA;Rua Tomas Ribeiro 412, 1º;291 210 365;lsousa@pmar.pt;V2OP5;9991;0;139.05;7.8;AGSJO;Reederei Stefan Patjens GmbH & Co. KG;;310;5208;13059;24.15;19;1;ISP;Wed Jan 01 00:00:00 GMT 1997;942
LIS201902390;""04012019002389"";PANTONIO;9440576;2019-11-13 15:06;2019-11-10 04:28;Portugal;Porta-contentores;PMAR - Navegação Lda.;CANIÇAL;CANIÇAL;14 - CARGA/DESCARGA;264 - TERMINAL MULTIPURPOSE DE LISBOA;Rua Tomas Ribeiro 412, 1º;291 210 365;lsousa@pmar.pt;CQEC7;7545;0;129.66;7;PTM6E;GS Lines – Transportes Marítimos LDA;;310;0;8153;20.6;0;1;CA;Mon Jan 01 00:00:00 GMT 2007;0
LIS201902361;""04012019002360"";PUFFY;9513373;2019-11-13 15:47;2019-11-12 08:02;Malta;Carga Geral single deck;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;RAVENNA;SAFI;13 - CARGA;300 - CAIS DO POÇO DO BISPO / TMPB;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;9HA2011;7988;0;140.3;6;MTMLA;MARITIME SHIPPING SA;;335;4790;11500;20;0;1;CA;Sun Mar 01 00:00:00 GMT 2009;0
LIS201902404;""04012019002403"";ANTONIA;9580780;2019-11-13 16:00;2019-11-13 07:31;Finlandia;Carga Geral multi deck;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;BASSE TERRE;LA PALLICE;1 - ABASTECIMENTO DE COMBUSTIVEL;805_FUNDEADOURO QUADRO CENTRAL;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;OJSR;6351;0;132.2;5.5;FIVAR;HELMER LUNDSTROM AB OY;;336;0;9770;15.87;0;1;CS;undefined;0
LIS201900270;""04012019000269"";AZAMARA PURSUIT;9210220;2019-11-13 21:11;2019-11-12 16:30;Malta;CRUZEIROS;ARENTHERN - AG NAVEG SOC UNIP LDA;FUNCHAL;SEVILLA;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62;211531178;ssantos@incargo.pt;9HA4800;30277;0;180.45;5.9;MTMLA;AZAMARA CLUB CRUISES;;361;0;30277;25.46;0;1;ISO;Tue May 01 00:00:00 GMT 2001;0
