 Processo ; Contramarca ; Navio ; IMO ; ATD ; ATA ; Bandeira ; Tipo Navio ; Agente Navegacao ; Porto Seguinte ; Porto Procedente ; Motivo Escala ; Local Atribuido ; Morada Agente ; Telefone Agente ; Email Agente ; Indicativo Chamada ; GT ; TAL ; Comprimento ; Calado Maximo ; Porto Registo ; Armador ; Nome Anterior ; Tipo ; TAB ; DWT ; Boca Sinal ; Velocidade Maxima ; Tipo Trafego ; Certificado Verde ; Data Construcao ; Capacidade Teus 
 LIS201801802 ;" """"04012018001812"""" "; GUANARTEME ;9280134; 2018-09-11 18:40 ; 2018-09-11 09:42 ; Espanha ; Tanque não discriminado ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SETUBAL ; SINES ; 18 - DESCARGA ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ECFV ;2815;0; 96.61 ;6; ESSCT ; DISTRIBUIDORA MARITIMA PETROGAS, S.L.U. ;;105;0;4222; 14.2 ;0;3; C69 ; Thu Jan 01 00:00:00 GMT 2004 ;0
 LIS201801771 ;" """"04012018001781"""" "; BLACK WATCH ;7108930; 2018-09-11 18:55 ; 2018-09-11 08:48 ; Bahamas, Ilhas ; CRUZEIROS ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; LEIXOES ; CADIZ ; 33 - TURISMO ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; C6RS5 ;28613;0; 205.47 ; 5.7 ; BSNAS ; FRED OLSEN ;;361;11854;5656; 25.2 ;19;1; CS ; 1972-01-01 00:00:00.0 ;0
 LIS201801783 ;" """"04012018001793"""" "; PEAK DUBLIN ;9518414; 2018-09-11 20:02 ; 2018-09-10 17:51 ; Antigua e Barbuda ; Carga Geral single deck ; MARTRANS-NAVEG.COM. E TRANSP., LDA ; SETUBAL ; TONNAY CHARENTE ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; R. DA EMENDA, 58-R/C ;3,51213E+11; martrans.lisboa@martrans.pt ; 3EXM9 ;2997;0; 89.99 ;6; AGSJO ; HLB HERMANN LOHMANN BEREEDERUNGEN GMBH ;;335;0;4290;14;0;1; CS ; 2010-06-01 00:00:00.0 ;0
 LIS201801751 ;" """"04012018001761"""" "; X-PRESS VESUVIO ;9328651; 2018-09-12 01:52 ; 2018-09-06 11:23 ; Malta ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; LEIXOES ; TANGIER ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; 9HA3961 ;6454;0; 133.6 ;7; MTMLA ; TAGLIN PRIVATE LIMITED ;;310;3218;8500; 19.4 ; 17.5 ;1; ISP ; Sat Jan 01 00:00:00 GMT 2005 ;0
 LIS201801782 ;" """"04012018001792"""" "; PANTONIO ;9440576; 2018-09-12 01:56 ; 2018-09-09 12:32 ; Portugal ; Porta-contentores ; PMAR - Navegação Lda. ; CANIÇAL ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua Tomas Ribeiro 412, 1º ; 291 210 365 ; lsousa@pmar.pt ; CQEC7 ;7545;0; 129.66 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;0;8153; 20.6 ;0;1; CA ; Mon Jan 01 00:00:00 GMT 2007 ;0
 LIS201801799 ;" """"04012018001809"""" "; ORPHEUS ;9646675; 2018-09-12 07:53 ; 2018-09-11 17:35 ; Liberia ; Graneleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; BILBAO ; NEW ORLEANS, LA ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 800_FUNDEADOURO MAR DA PALHA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; D5MR7 ;41605;0; 224.9 ; 13.66 ; LRMLW ; LAVINIA CORP ;;202;0;75631; 32.25 ;0;1; CA ; undefined ;0
 LIS201801775 ;" """"04012018001785"""" "; ANDRE MALRAUX ;9666302; 2018-09-12 08:52 ; 2018-09-10 08:48 ; França ; Investigação / Exploração ; OREY COMERCIO NAVEGACAO,SA ; MARSEILLE ; LA ROCHELLE-PALLICE ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 130 - CAIS SUL DA DOCA DE ALCANTARA ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; FLVA ;335;0; 35.9 ; 3.2 ; FRMRS ; FRANCE GOVT ;;492;0;233; 8.85 ;0;1; CS ; 2012-01-01 00:00:00.0 ;0
 LIS201801809 ;" """"04012018001819"""" "; SEA LEGEND ;9381744; 2018-09-12 16:03 ; 2018-09-11 21:24 ; Panama ; Tanque Petroleiro ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; SKIKDA ; SHELL HAVEN ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; 3F0Y9 ;62629;0; 240.43 ; 8.4 ; PAPTY ; ARAB MARITIME PETROLEUM TRANSPORT COMPANY ;;101;0;11251;44;0;1; CA ; undefined ;0
 LIS201801761 ;" """"04012018001771"""" "; BERLIN BRIDGE ;9492713; 2018-09-12 21:45 ; 2018-09-11 16:26 ; Hong-Kong ; Porta-contentores ; ONE SHIPPING, LDA ; HALIFAX, NS ; FOS-SUR-MER ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes 682 ; 351 931121675 ; bruno.oliveira@one-line.com ; VRIM5 ;46444;0; 269.8 ;10; HKHKG ; SEASPAN SHIP MANAGEMENT LTD ;;310;0;58200;35;0;1; C69 ; Mon May 09 00:00:00 GMT 2011 ;0
 LIS201801768 ;" """"04012018001778"""" "; ANNE SIBUM ;9396696; 2018-09-13 01:01 ; 2018-09-11 05:33 ; Chipre ; Porta-contentores ; ONE SHIPPING, LDA ; LONDON GATEWAY PORT ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes 682 ; 351 931121675 ; bruno.oliveira@one-line.com ; C4YC2 ;10585;0; 151.72 ;8; CYLMS ; SIBUM SSW 1000 GmbH &  cO. KG ;;310;0;13031; 23.4 ;0;1; CA ; Wed Nov 15 00:00:00 GMT 2006 ;0
 LIS201801797 ;" """"04012018001807"""" "; TRAMMO PARIS ;9792515; 2018-09-13 04:10 ; 2018-09-11 15:15 ; Singapura ; Tanque Gás Liquefeito ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; ARZEW ; ARZEW ; 50 - DESCARGA NAVIO TANQUE IMDG CLASSES 2, 6 OU 8 ; 710 - TERM GRANEIS ALKION/BARREIRO ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; 9V5470 ;17242;0;154; 7.6 ; SGSIN ; TRAMMO INTERNATIONAL INC ;;103;0;17667; 25.53 ;0;1; CA ; undefined ;0
 LIS201801796 ;" """"04012018001806"""" "; JSP MISTRAL ;9368041; 2018-09-13 12:42 ; 2018-09-11 14:23 ; Antigua e Barbuda ; Porta-contentores ; MACANDREWS-NAVEGACAO TRANSITOS LDA ; LEIXOES ; ALGECIRAS ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; CAIS OFICINAS-ROCHA CONDE ÓBIDOS ;1111111; lisbon@macandrews.com ; V2FD7 ;8032;0; 138.15 ; 7.5 ; AGSJO ; Schiffahrtskontor Tom Wörden GmbH & Co. KG ;;310;0;10316; 21.7 ;0;1; CS ; Thu Jan 01 00:00:00 GMT 2009 ;0
 LIS201801798 ;" """"04012018001808"""" "; K-RIVER ;9138355; 2018-09-13 13:16 ; 2018-09-13 06:30 ; Portugal ; Porta-contentores ; BOLUDA LINES PORTUGAL, Sociedade Unipessoal, Lda ; SEVILLA ; SANTA CRUZ DE TENERIFE ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Alameda dos Oceanos, 25 escritorio nº 6 ;927735062; tomas.freire@boluda.com.es ; CQIL7 ;6362;0; 121.35 ; 5.6 ; PTFNC ; K-RIVER SCHIFFAHRTS GMBH ;;310;3998;7221; 18.2 ; 16.5 ;1; CS ; Wed Jan 01 00:00:00 GMT 1997 ;700
 LIS201801777 ;" """"04012018001787"""" "; F. ARSLAN V ;9139115; 2018-09-13 15:54 ; 2018-09-10 14:37 ; Antigua e Barbuda ; Misto - Carga geral / Contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SEVILLA ; NEWHAVEN ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2MA5 ;3854;0; 100.53 ; 5.1 ; AGSJO ; Burak Schiffahrts GmbH & Co KG ;;339;1980;4766; 16.5 ;0;1; CA ; 1996-12-19 00:00:00.0 ;357
 LIS201801734 ;" """"04012018001744"""" "; FEDERAL SAGUENAY ;9110913; 2018-09-13 18:44 ; 2018-09-04 09:30 ; Barbados ; Graneleiro ; OREY COMERCIO NAVEGACAO,SA ; ALTO  MAR ; THREE RIVERS, QU ; 18 - DESCARGA ; 495 - TERM GRANEIS SILOPOR/TRAFARIA ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; 8PNQ ;20837;0;200; 10.35 ; BBBGI ; FEDERAL ATLANTIC LTD ;;202;0;34372; 23.5 ;0;1; CS ; undefined ;0
 LIS201801805 ;" """"04012018001815"""" "; KORSOE ;9519054; 2018-09-13 19:18 ; 2018-09-12 18:02 ; Chipre ; Carga Geral single deck ; SUPERMARITIME PORTUGAL-ACT.MAR.,LDA ; SAFI ; CORCUBION ; 13 - CARGA ; 290 - CAIS DO BEATO / TMB ; Av Visconde Valmor 35 R/ C Dto ;217817360; supermaritime@supermaritime.pt ; 5BTM3 ;4358;0; 108.97 ;3; CYLMS ; INTERSHIP NAVIGATION CO LTD ;;335;0;5732; 15.2 ;0;1; CS ; 2013-01-01 00:00:00.0 ;0
 LIS201801824 ;" """"04012018001834"""" "; SALACGRIVA ;9323390; 2018-09-13 20:04 ; 2018-09-13 08:38 ; Ilhas Marshall ; Tanque Químico ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ROTTERDAM ; LAGOS ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V7LO6 ;30641;19466; 195.16 ; 8.1 ; MHMAJ ; STRAUPE NAVIGATION INC ;;102;0;52620; 32.2 ;0;1; CS ; 2008-01-01 00:00:00.0 ;0
 LIS201801769 ;" """"04012018001779"""" "; LE LAPEROUSE ;9814026; 2018-09-13 20:17 ; 2018-09-13 04:42 ; França ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; CADIZ ; LEIXOES ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; FLBD ;9976;0; 131.5 ; 4.7 ; FRBES ; PONANT CRUISES ;;361;0;1305;18;0;1; CS ; 2018-01-01 00:00:00.0 ;0
 LIS201801757 ;" """"04012018001767"""" "; NBP CARRIER ;9505572; 2018-09-14 00:25 ; 2018-09-05 12:35 ; Antigua e Barbuda ; Carga Geral single deck ; OCIDENAVE-NAVEGACAO LDA ; PROVIDENCIALES ; HAMBURG ; 13 - CARGA ; 290 - CAIS DO BEATO / TMB ; Estrada Manuel Correia Lopes nº 682 ;3,51213E+11; ops.lis@ocidenave.com ; V2FH5 ;6668;0; 106.9 ; 5.4 ; AGSJO ; BORG CARRIER BV ;;335;0;8600; 18.2 ;0;1; ISP ; 2008-03-12 00:00:00.0 ;0
 LIS201801823 ;" """"04012018001833"""" "; GUANARTEME ;9280134; 2018-09-14 00:35 ; 2018-09-13 14:17 ; Espanha ; Tanque não discriminado ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; SETUBAL ; 13 - CARGA ; 520 - EST.ASSIST.NAVAL PORTO LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ECFV ;2815;0; 96.61 ;6; ESSCT ; DISTRIBUIDORA MARITIMA PETROGAS, S.L.U. ;;105;0;4222; 14.2 ;0;3; C69 ; Thu Jan 01 00:00:00 GMT 2004 ;0
 LIS201801800 ;" """"04012018001810"""" "; ELITE ;9315018; 2018-09-14 01:44 ; 2018-09-13 00:05 ; Holanda ; Misto - Carga geral / Contentores ; WEC LINES-IBERO PORTUGAL LDA ; LEIXOES ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Rua do Progresso 471 3º  teste ;213895541; Operations.Sines@wec-ibero.pt ; PHDA ;11662;0; 149.14 ; 7.2 ; NLHAR ; ELITE SHIPPING B.V. ;;339;0;13682; 22.5 ;0;1; ISP ; Wed Jun 01 00:00:00 GMT 2005 ;0
 LIS201801792 ;" """"04012018001802"""" "; VULCANO M ;9251743; 2018-09-14 07:28 ; 2018-09-13 03:43 ; Espanha ; Tanque Químico ; MARMEDSA - AGENCIA MARITIMA, LDA ; HUELVA ; ALGECIRAS ; 18 - DESCARGA ; 710 - TERM GRANEIS ALKION/BARREIRO ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; ECCA ;13740;0; 161.12 ; 7.5 ; ESSCT ; NAVIERA ASUNCIÓN, AGRUPACIN DE INTERÉS´ECONÓMICO/MEDNAV INTERNATIONAL, S.L. ;;102;0;21297;23;0;1; CS ; 2004-01-01 00:00:00.0 ;0
 LIS201801767 ;" """"04012018001777"""" "; AIDASTELLA ;9601132; 2018-09-14 17:06 ; 2018-09-13 13:08 ; Italia ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; CARTAGENA ; CADIZ ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; ICUP ;71304;0; 253.33 ; 7.4 ; ITGOA ; AIDA CRUISES ;;361;0;7889; 37.8 ;0;1; ISP ; undefined ;0
 LIS201801804 ;" """"04012018001814"""" "; COLD STREAM ;9051791; 2018-09-14 17:14 ; 2018-09-14 06:44 ; Curaçao ; Frigorífico ; OREY COMERCIO NAVEGACAO,SA ; ROTTERDAM ; ALGECIRAS ; 13 - CARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; PJRH ;8414;0;140;7; CWWIL ; COLD STREAM SHIPPING ;;331;4542;10086;22;20;1; CS ; 1994-01-01 00:00:00.0 ;0
 LIS201801579 ;" """"04012018001587"""" "; RIVIERA ;9438078; 2018-09-14 18:03 ; 2018-09-13 14:42 ; Ilhas Marshall ; CRUZEIROS ; ARENTHERN - AG NAVEG SOC UNIP LDA ; HUELVA ; MALAGA ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; V7WO5 ;66172;0; 239.3 ; 7.5 ; MHMAJ ; OCEANIA CRUISES ;;361;0;7662; 32.18 ;0;1; ISO ; 2012-01-01 00:00:00.0 ;0
 LIS201801801 ;" """"04012018001811"""" "; ORIANA ;9050137; 2018-09-14 19:44 ; 2018-09-14 08:15 ; Bermudas ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; SOUTHAMPTON ; PUERTO DEL ROSARIO ; 33 - TURISMO ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; ZCDU9 ;69840;0;260; 8.5 ; BMBDA ; P&O CRUISES ;;361;36829;6260; 32.2 ;24;1; CA ; 1995-01-01 00:00:00.0 ;0
 LIS201801818 ;" """"04012018001828"""" "; BAHIA TRES ;9428671; 2018-09-14 20:32 ; 2018-09-14 00:58 ; Espanha ; Tanque Petroleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; SINES ; 18 - DESCARGA ; 520 - EST.ASSIST.NAVAL PORTO LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; EADC ;4969;0; 99.8 ; 7.1 ; ESSCT ; MURELOIL ;;101;1859;6920;18;0;1; CS ; Mon Apr 30 00:00:00 GMT 2007 ;0
 LIS201801793 ;" """"04012018001803"""" "; CORVO ;9381275; 2018-09-14 21:18 ; 2018-09-09 20:47 ; Portugal ; Porta-contentores ; BENSAUDE-AGENTES DE NAVEGACAO LDA ; PONTA DELGADA ; PONTA DELGADA ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Praça Europa, nº2  Cais do Sodré ;3,51213E+11; pedro.cardoso@bensaude.pt ; CSBH ;7064;0; 119.9 ;7; PTPDL ; MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA ;;310;0;9000;20;16;1; CS ; Tue Jan 23 00:00:00 GMT 2007 ;410
 LIS201801794 ;" """"04012018001804"""" "; INSULAR ;9150420; 2018-09-14 21:24 ; 2018-09-09 21:29 ; Portugal ; Porta-contentores ; PMAR - Navegação Lda. ; PONTA DELGADA ; PONTA DELGADA ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua Tomas Ribeiro 412, 1º ; 291 210 365 ; lsousa@pmar.pt ; CSDD ;5599;0; 119.8 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;2679;6700;20;0;4; CS ; Thu Jan 01 00:00:00 GMT 1998 ;0
 LIS201801830 ;" """"04012018001840"""" "; RIMINI ;9421635; 2018-09-15 02:42 ; 2018-09-14 12:36 ; Holanda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; DORDRECHT ; LEIXOES ; 13 - CARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; PHJC ;1862;0; 87.27 ; 3.9 ; NLBRR ; AMASUS SHIPPING BV ;;335;0;2600; 11.45 ;0;1; C69 ; undefined ;0
 LIS201801806 ;" """"04012018001816"""" "; SIGMA ;9350537; 2018-09-15 07:57 ; 2018-09-13 18:07 ; Liberia ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; GAETA ; AVEIRO ; 13 - CARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; D5GG7 ;6290;0;128; 5.9 ; LRMLW ; MARINO HOLDING ENTERPRISES LTD ;;335;3711;10131; 18.04 ; 10.5 ;1; CA ; 2005-10-15 00:00:00.0 ;0
 LIS201801815 ;" """"04012018001825"""" "; ARKLOW CLAN ;9757113; 2018-09-15 10:14 ; 2018-09-13 07:02 ; Irlanda ; Carga Geral multi deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SUNDERLAND ; SEVILLA ; 13 - CARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; EISK6 ;2999;0; 87.4 ; 3.7 ; IEARK ; ARKLOW SHIPPING ;;336;0;5094; 15.02 ;0;1; CA ; 2017-01-01 00:00:00.0 ;0
 LIS201801580 ;" """"04012018001588"""" "; MEIN SCHIFF 5 ;9753193; 2018-09-15 14:55 ; 2018-09-14 06:35 ; Malta ; CRUZEIROS ; ARENTHERN - AG NAVEG SOC UNIP LDA ; CADIZ ; ALICANTE ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; 9HA3858 ;98785;0; 295.26 ; 8.25 ; MTMLA ; TUI CRUISES ;;361;0;7900; 36.24 ;0;1; ISO ; undefined ;0
 LIS201801770 ;" """"04012018001780"""" "; COSTA FAVOLOSA ;9479852; 2018-09-15 16:02 ; 2018-09-15 06:02 ; Italia ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; BARCELONA ; VIGO ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; ICPK ;113216;0; 289.65 ; 8.3 ; ITGOA ; COSTA CRUISES ;;361;0;10000; 35.5 ;22;1; CS ; undefined ;0
 LIS201801814 ;" """"04012018001824"""" "; COSTA MEDITERRANEA ;9237345; 2018-09-15 17:51 ; 2018-09-15 06:17 ; Italia ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; GIBRALTAR ; LEIXOES ; 33 - TURISMO ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; IBCF ;85619;0; 292.5 ;8; ITGOA ; COSTA CRUISES ;;361;32100;7500; 32.2 ;0;1; CS ; 2003-06-01 00:00:00.0 ;0
 LIS201801816 ;" """"04012018001826"""" "; MONTE DA GUIA ;9123788; 2018-09-15 21:22 ; 2018-09-13 08:12 ; Portugal ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSDB ;7039;0; 126.25 ;6; PTM6E ; TRANSINSULAR ;;310;3867;19934; 19.65 ;0;4; C69 ; Sat Jan 01 00:00:00 GMT 1994 ;636
 LIS201801807 ;" """"04012018001817"""" "; MSC PREZIOSA ;9595321; 2018-09-15 21:36 ; 2018-09-15 11:05 ; Panama ; CRUZEIROS ; ATLANTIC LUSOFRETE – AFRETAMENTOS, TRANSPORTES E NAVEGAÇÃO S.A. ; GIBRALTAR ; LA CORUNA ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Rua Castilho , 14 – 4º ;897979899; sines@atlantic-susofretre.pt ; 3FOA6 ;139072;0; 333.33 ;9; PAPTY ; MSC CRUISES ;;361;0;13188;38;0;1; CS ; undefined ;0
 LIS201801828 ;" """"04012018001838"""" "; SPS REINA SOFIA ;201017; 2018-09-16 09:48 ; 2018-09-14 11:37 ; Espanha ; Guerra ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; PORTO DESCONHECIDO ; PORTO DESCONHECIDO ; 35 - VISITA OFICIAL NAVIO DE GUERRA ESTRANGEIRO ; 510 - CAIS DA NATO/PORTINHO DA COSTA ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; EBOI ;4100;0;138;8; ESCAD ; MARINHA DE GUERRA ESPANHOLA ;;981;0;0; 14.3 ;25;1;; 1998-10-10 00:00:00.0 ;0
 LIS201801827 ;" """"04012018001837"""" "; SPS SANTA MARIA ;201018; 2018-09-16 10:45 ; 2018-09-14 09:47 ; Espanha ; Guerra ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; PORTO DESCONHECIDO ; PORTO DESCONHECIDO ; 35 - VISITA OFICIAL NAVIO DE GUERRA ESTRANGEIRO ; 510 - CAIS DA NATO/PORTINHO DA COSTA ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; EBFL ;4100;0;139;8; ESCAD ; MARINHA DE GUERRA ESPANHOLA ;;981;0;0;14;25;1;; 1999-12-10 00:00:00.0 ;0
 LIS201801832 ;" """"04012018001842"""" "; VENTO DI NORTADA ;9357810; 2018-09-17 00:09 ; 2018-09-16 14:31 ; Ilhas Marshall ; Porta-contentores ; ATLANTIC LUSOFRETE – AFRETAMENTOS, TRANSPORTES E NAVEGAÇÃO S.A. ; SETUBAL ; LEIXOES ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua Castilho , 14 – 4º ;897979899; sines@atlantic-susofretre.pt ; V7OR7 ;17964;0; 182.53 ; 8.1 ; MHMAJ ; KING BRUCE SHIPPING CO LTD ;;310;0;24095; 25.2 ;0;1; CS ; 2008-01-01 00:00:00.0 ;0
 LIS201801837 ;" """"04012018001847"""" "; FURNAS ;9164548; 2018-09-17 18:35 ; 2018-09-17 05:34 ; Portugal ; Porta-contentores ; BENSAUDE-AGENTES DE NAVEGACAO LDA ; LEIXOES ; PONTA DELGADA ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Praça Europa, nº2  Cais do Sodré ;3,51213E+11; pedro.cardoso@bensaude.pt ; CSBK ;4450;0; 100.6 ; 6.5 ; PTPDL ; MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA ;;310;2150;5555; 18.8 ;0;4; CS ; Mon Mar 01 00:00:00 GMT 1999 ;275
 LIS201801776 ;" """"04012018001786"""" "; AMAZONITH ;9293478; 2018-09-17 18:55 ; 2018-09-16 16:48 ; Chipre ; Tanque Químico ; ATLANTIC LUSOFRETE – AFRETAMENTOS, TRANSPORTES E NAVEGAÇÃO S.A. ; HUELVA ; ANTWERPEN ; 48 - DESCARGA NAVIO TANQUE ACRILONITRILO ; 710 - TERM GRANEIS ALKION/BARREIRO ; Rua Castilho , 14 – 4º ;897979899; sines@atlantic-susofretre.pt ; 9HA3293 ;2435;0; 92.8 ; 5.6 ; CYLMS ; AMAZONITH SHIPPING CO LTD ;;102;1210;3700; 14.1 ; 13.8 ;1; CS ; 2004-01-01 00:00:00.0 ;0
 LIS201801810 ;" """"04012018001820"""" "; MIDNATSOL ;9247728; 2018-09-17 20:46 ; 2018-09-17 06:41 ; Noruega ; CRUZEIROS ; OREY COMERCIO NAVEGACAO,SA ; VIGO ; LEIXOES ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; LMDH ;16151;0; 135.75 ; 5.1 ; NOTOS ; HURTIGRUTEN ;;361;0;1184; 21.5 ;18;1; CA ; 2003-01-01 00:00:00.0 ;0
