 Processo ; Contramarca ; Navio ; IMO ; ATD ; ATA ; Bandeira ; Tipo Navio ; Agente Navegacao ; Porto Seguinte ; Porto Procedente ; Motivo Escala ; Local Atribuido ; Morada Agente ; Telefone Agente ; Email Agente ; Indicativo Chamada ; GT ; TAL ; Comprimento ; Calado Maximo ; Porto Registo ; Armador ; Nome Anterior ; Tipo ; TAB ; DWT ; Boca Sinal ; Velocidade Maxima ; Tipo Trafego ; Certificado Verde ; Data Construcao ; Capacidade Teus 
 LIS201702397 ;" """"04012017002406"""" "; X-PRESS SOUSSE ;9354349; 2017-12-01 18:07 ; 2017-11-30 08:41 ; Marrocos ; Misto - Carga geral / Contentores ; GARLAND NAVEGACAO,LDA. ; ALGECIRAS ; LEIXOES ; 18 - DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; CNA5409 ;9981;0; 134.4 ;8; MATNG ; X-PRESS FEEDERS ;;339;0;11257; 22.5 ;18;1; C69 ; undefined ;0
 LIS201702427 ;" """"04012017002435"""" "; FURNAS ;9164548; 2017-12-01 19:53 ; 2017-11-28 05:46 ; Portugal ; Porta-contentores ; BENSAUDE-AGENTES DE NAVEGACAO LDA ; PONTA DELGADA ; PONTA DELGADA ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Praça Europa, nº2  Cais do Sodré ;3,51213E+11; pedro.cardoso@bensaude.pt ; CSBK ;4450;0; 100.6 ; 6.9 ; PTPDL ; MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA ;;310;2150;5555; 18.8 ;0;4; ISP ; Mon Mar 01 00:00:00 GMT 1999 ;275
 LIS201702407 ;" """"04012017002415"""" "; ILHA DA MADEIRA ;9341976; 2017-12-01 23:03 ; 2017-12-01 10:57 ; Portugal ; Porta-contentores ; K LINE (PORTUGAL) AGENTES NAVEGACAOSA ; LONDON GATEWAY PORT ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes, nº 682 Conceição da Abóboda ;; kline.lis@klineportugal.com ; CQAX7 ;7545;0; 129.62 ; 7.8 ; PTM6E ; TRANSINSULAR - TRANSPORTES MARITIMOS INSULARES , S A ;;310;3165;8200; 20.6 ;0;1; CS ; Mon Jan 01 00:00:00 GMT 2007 ;698
 LIS201702448 ;" """"04012017002456"""" "; BOMAR PLUTO ;9413585; 2017-12-01 23:44 ; 2017-12-01 06:55 ; Malta ; Tanque Químico ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; LEIXOES ; LA CORUNA ; 13 - CARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; 9HRH9 ;3997;0;107; 5.3 ; MTMLA ; BM CHEMICAL PLUTO LTD ;;102;1846;6090;16;0;1; CA ; Tue Jan 01 00:00:00 GMT 2008 ;0
 LIS201702449 ;" """"04012017002457"""" "; LAURA S ;9157868; 2017-12-02 01:01 ; 2017-11-29 06:53 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; PONTA DELGADA ; LEIXOES ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CQYK ;5850;2835; 119.65 ;5; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;0; 6770.1 ; 20.63 ;15;4; CS ; Sun Oct 01 00:00:00 GMT 1995 ;0
 LIS201702442 ;" """"04012017002450"""" "; MARIANNE ;9474539; 2017-12-02 20:43 ; 2017-12-01 23:49 ; Belgica ; Tanque Gás Liquefeito ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; SINES ; AVEIRO ; 50 - DESCARGA NAVIO TANQUE IMDG CLASSES 2, 6 OU 8 ; 505 - TERM COMB  OZ /PORTO BUCHOS ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; ONKA ;3493;0; 97.24 ; 5.2 ; BEANR ; EXMAR SMALL-SCALE LPG NV ;;103;0;4001; 16.5 ;0;1; CS ; Thu Jan 01 00:00:00 GMT 2009 ;0
 LIS201702454 ;" """"04012017002463"""" "; FUNCHALENSE 5 ;9388390; 2017-12-02 21:03 ; 2017-11-30 11:52 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; PORTO SANTO ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CSKN ;7580;0; 126.87 ; 6.4 ; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;3586;8450; 20.4 ; 18.5 ;4; CA ; Fri Jan 01 00:00:00 GMT 2010 ;724
 LIS201702462 ;" """"04012017002471"""" "; MANISA FLOYEN ;9362657; 2017-12-02 22:19 ; 2017-12-02 11:29 ; Portugal ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SAFI ; BILBAO ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CQAM8 ;5604;0; 108.2 ; 6.9 ; PTM6E ; NOVA MARINE CARRIERS SA  ;;335;2816;8057; 18.2 ;0;1; CA ; 2006-01-01 00:00:00.0 ;0
 LIS201702455 ;" """"04012017002464"""" "; BAHIA TRES ;9428671; 2017-12-02 22:38 ; 2017-12-01 18:59 ; Espanha ; Tanque Petroleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; SINES ; 18 - DESCARGA ; 520 - EST.ASSIST.NAVAL PORTO LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; EADC ;4969;0; 99.8 ;6; ESSCT ; MURELOIL ;;101;1859;6920;18;0;1; C69 ; Mon Apr 30 00:00:00 GMT 2007 ;0
 LIS201702473 ;" """"04012017002482"""" "; HAINAN ISLAND ;9300178; 2017-12-02 23:17 ; 2017-12-02 06:21 ; Hong-Kong ; Graneleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SANTANDER ; PANAMA CITY ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; VRMY3 ;19885;0;177; 7.8 ; HKHKG ; PACIFIC BASIN SHIPPING (HK) LTD. ;;202;11140;32573; 28.4 ;0;1; CS ; 2004-01-01 00:00:00.0 ;0
 LIS201702450 ;" """"04012017002459"""" "; TRANS EMERALD ;9295452; 2017-12-02 23:58 ; 2017-12-01 22:38 ; Malta ; Tanque Químico ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; TARRAGONA ; TEESPORT ; 48 - DESCARGA NAVIO TANQUE ACRILONITRILO ; 710 - TERM GRANEIS ALKION/BARREIRO ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; 9HA2565 ;5815;0;115; 7.2 ; MTMLA ; KJEMIKALIETANK  AS ;;102;0;8650; 18.8 ;0;1; CS ; undefined ;0
 LIS201702466 ;" """"04012017002475"""" "; MAX STABILITY ;9351098; 2017-12-03 00:25 ; 2017-12-02 06:09 ; Malta ; Carga Geral multi deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; CANIÇAL ; LEIXOES ; 18 - DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 9HA4086 ;7532;0; 126.8 ;5; MTMLA ; VROON BV ;;336;0;8723; 20.4 ;0;1; CS ; undefined ;0
 LIS201702470 ;" """"04012017002479"""" "; STI DAMA ;9686716; 2017-12-03 08:27 ; 2017-12-03 00:02 ; Ilhas Marshall ; Tanque Químico ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; PORTO DESCONHECIDO ; CONAKRY ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V7BN3 ;29735;0; 183.08 ; 8.9 ; MHMAJ ; SCORPIO COMMERCIAL MANAGEMENT ;;102;0;49990; 32.2 ;0;1; CS ; 2014-01-01 00:00:00.0 ;0
 LIS201702474 ;" """"04012017002483"""" "; MERCER STREET ;9539585; 2017-12-03 10:06 ; 2017-12-02 10:21 ; Liberia ; Tanque Petroleiro ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; PORTO DESCONHECIDO ; SETUBAL ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; D5CH9 ;28426;0; 182.5 ;7; LRMLW ; ZODIAC MARITIME LTD ;;101;0;50007; 32.23 ;0;1; CS ; 2013-02-01 00:00:00.0 ;0
 LIS201702446 ;" """"04012017002454"""" "; AIDABLU ;9398888; 2017-12-03 15:52 ; 2017-12-03 06:43 ; Italia ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; CADIZ ; FUNCHAL ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; IBWX ;71304;0; 253.33 ; 7.3 ; ITGOA ; COSTA CRUISES ;;361;44046;7889; 32.2 ;0;1; ISO ; Mon Feb 01 00:00:00 GMT 2010 ;0
 LIS201702423 ;" """"04012017002431"""" "; SAGA PEARL II ;8000214; 2017-12-03 18:56 ; 2017-12-03 06:29 ; Malta ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; LA CORUNA ; PORTIMAO ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; 9HA2950 ;18627;0; 164.35 ; 6.3 ; MTMLA ; SAGA CRUISES ;;361;6267;3245; 22.61 ;18;1; CA ; Thu Jan 01 00:00:00 GMT 1981 ;0
 LIS201702430 ;" """"04012017002438"""" "; TRF PARTICI ;9419785; 2017-12-03 23:18 ; 2017-12-02 15:31 ; Liberia ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; ALGECIRAS ; LEIXOES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ;" A8UF9	 ";35998;0; 230.94 ; 9.5 ; LRMLW ; WLR/TRF SH Container Ship 1 ;;310;0;41974; 32.28 ;0;1; CS ; undefined ;0
 LIS201702461 ;" """"04012017002470"""" "; BEATRIZ B ;9448671; 2017-12-04 14:22 ; 2017-12-04 05:42 ; Chipre ; Porta-contentores ; BOLUDA LINES PORTUGAL, Sociedade Unipessoal, Lda ; SANTA CRUZ DE TENERIFE ; VILLAGARCIA DE AROSA ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Alameda dos Oceanos, 25 escritorio nº 6 ;927735062; tomas.freire@boluda.com.es ; 5BUB4 ;12514;0;158; 8.3 ; CYLMS ; BOLUDA LINES ;;310;5387;14292; 23.76 ;0;1; CS ; undefined ;0
 LIS201702411 ;" """"04012017002419"""" "; NORDANHAV ;8914130; 2017-12-04 21:37 ; 2017-12-03 19:24 ; Faroe, Ilhas ; Carga Geral multi deck ; PORTMAR-AGENCIA DE NAVEGACAO LDA ; TENES ; CEUTA ; 13 - CARGA ; 290 - CAIS DO BEATO / TMB ; Rua da Cintura do Porto de Lisboa, Armazém 20 – 2º Piso ;218391880; lisboa.office@portmar.pt ; OZ2125 ;5953;0; 126.82 ; 4.7 ; FOTHO ; ERIK THUN AB ;;336;3103;9891; 15.8 ;13;1; CS ; Sat May 02 00:00:00 GMT 1992 ;0
 LIS201702447 ;" """"04012017002455"""" "; ARKLOW FAITH ;9361718; 2017-12-05 00:01 ; 2017-11-29 22:27 ; Irlanda ; Graneleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; AVEIRO ; GLASGOW ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; EIXM ;2998;0; 89.95 ; 6.3 ; IEARK ; ARKLOW SHIPPING ULC ;;202;0;4950; 14.4 ;0;1; CS ; Sun Jan 01 00:00:00 GMT 2006 ;0
 LIS201702377 ;" """"04012017002385"""" "; CALA PEDRA ;9164782; 2017-12-05 00:21 ; 2017-12-04 11:23 ; Italia ; Frigorífico ; OCIDENAVE-NAVEGACAO LDA ; VADO LIGURE ; MOIN ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes nº 682 ;3,51213E+11; ops.lis@ocidenave.com ; IBMK ;14868;0; 189.73 ;8; ITGOA ; SEATRADE GRONNINGEN BV ;;331;6071;16024; 24.02 ; 21.5 ;1; CS ; Sat Jan 01 00:00:00 GMT 2000 ;560
 LIS201702445 ;" """"04012017002453"""" "; SUNERGON ;9362580; 2017-12-05 03:00 ; 2017-12-03 06:03 ; Holanda ; Misto - Carga geral / Contentores ; SUPERMARITIME PORTUGAL-ACT.MAR.,LDA ; SAO TOME ; FOS-SUR-MER ; 13 - CARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Av Visconde Valmor 35 R/ C Dto ;217817360; supermaritime@supermaritime.pt ; PHDF ;2241;0; 88.65 ; 3.1 ; NLNKK ; S/O SUNERGON ;;339;0;3121; 12.5 ; 10.5 ;1; CS ; Wed Mar 01 00:00:00 GMT 2006 ;0
 LIS201702435 ;" """"04012017002443"""" "; QUEEN ISABELLA ;8908569; 2017-12-05 12:54 ; 2017-12-04 13:18 ; Liberia ; Tanque Gás Liquefeito ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; HUELVA ; ARZEW ; 50 - DESCARGA NAVIO TANQUE IMDG CLASSES 2, 6 OU 8 ; 710 - TERM GRANEIS ALKION/BARREIRO ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; A8IE2 ;7955;0; 131.35 ;8; LRMLW ; GASCHEM ICE GMBH & CO KG ;;103;3144;12217;20;0;1; CS ; Mon Jan 01 00:00:00 GMT 1996 ;0
 LIS201702465 ;" """"04012017002474"""" "; LETIZIA EFFE ;9373230; 2017-12-05 15:53 ; 2017-12-04 20:08 ; Italia ; Tanque Químico ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; LEIXOES ; 18 - DESCARGA ; 520 - EST.ASSIST.NAVAL PORTO LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ICGF ;11049;0; 149.95 ;8; ITPMO ; ELBANA DI NAVEGAZIONE SPA ;;102;13472;19991; 23.2 ;0;1; CS ; Tue Jan 01 00:00:00 GMT 2008 ;0
 LIS201702472 ;" """"04012017002481"""" "; ROMY TRADER ;9150080; 2017-12-05 16:52 ; 2017-12-05 06:09 ; Gibraltar ; Misto - Carga geral / Contentores ; OPDR IBERIA - UNIP LDA ; LEIXOES ; ALGECIRAS ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; AV D CARLOS I, Nº44 - 3RD FL 1200-649 LISBOA ;;; ZDJX5 ;5941;2777; 132.23 ; 7.5 ; GIGIB ; ROMY SHIPPING AS ;;339;5941;8081; 19.2 ;0;1; CS ; Wed Jan 01 00:00:00 GMT 1997 ;0
 LIS201702476 ;" """"04012017002485"""" "; SICHEM PALACE ;9304318; 2017-12-05 17:02 ; 2017-12-04 13:14 ; Malta ; Tanque Químico ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; SAFI ; HUELVA ; 50 - DESCARGA NAVIO TANQUE IMDG CLASSES 2, 6 OU 8 ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; 9HA3856 ;5451;0; 112.02 ; 5.8 ; MTMLA ; Beykim Petrolculuk Gemi  ;;102;0;8807;19;0;1; CS ; 2004-09-29 00:00:00.0 ;0
 LIS201702437 ;" """"04012017002445"""" "; QUEEN ELIZABETH ;9477438; 2017-12-05 18:40 ; 2017-12-05 07:34 ; Bermudas ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; SOUTHAMPTON ; GIBRALTAR ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; ZCEF2 ;90901;0;294;8; BMBDA ; CUNARD LINE ;;361;50157;7685; 32.3 ;0;1; CA ; Fri Oct 01 00:00:00 GMT 2010 ;0
 LIS201702434 ;" """"04012017002442"""" "; CAP JERVIS ;9484572; 2017-12-05 19:02 ; 2017-12-05 06:32 ; Singapura ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; TANGIER ; CAUCEDO ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; A8VL7 ;47877;0;264; 11.8 ; SGSIN ; COLUMBUS SHIPMANAGEMENT GMBH ;;310;0;59266; 32.2 ;0;1; C69 ; Mon Mar 08 00:00:00 GMT 2010 ;0
 LIS201702468 ;" """"04012017002477"""" "; MARIA P ;9164550; 2017-12-05 19:52 ; 2017-12-02 21:30 ; Portugal ; Carga Geral single deck ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CQCI ;4450;2141; 100.6 ;6; PTM6E ; BOX LINES TRANSPORTES INTERNACIONAIS S.A.R.L ;;335;4450;5580; 18.8 ;0;1; CS ; Wed Jan 05 00:00:00 GMT 2000 ;505
 LIS201702451 ;" """"04012017002460"""" "; INA LEHMANN ;9805427; 2017-12-05 20:00 ; 2017-12-05 04:50 ; Antigua e Barbuda ; Graneleiro ; OCIDENAVE-NAVEGACAO LDA ; SINES ; GDYNIA ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; Estrada Manuel Correia Lopes nº 682 ;3,51213E+11; ops.lis@ocidenave.com ; V2GZ2 ;3450;0; 89.98 ;6; AGSJO ; JEB BEREEDERUNGS GMBH ;;202;0;4800; 15.2 ;0;1; CS ; Sun Jan 01 00:00:00 GMT 2017 ;0
 LIS201702481 ;" """"04012017002491"""" "; MONTE BRASIL ;9083055; 2017-12-05 23:12 ; 2017-12-05 06:03 ; Portugal ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; PONTA DELGADA ; 18 - DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSEM ;7039;0; 126.12 ;6; PTM6E ; TRANSINSULAR ;;310;3870;8450; 19.4 ;0;4; CS ; Sat Jan 01 00:00:00 GMT 1994 ;0
 LIS201702373 ;" """"04012017002381"""" "; GRANDE BUENOS AIRES ;9253210; 2017-12-05 23:49 ; 2017-12-05 09:02 ; Italia ; Ro-Ro/Contentores ; GRIMALDI PORTUGAL, LDA ; CASABLANCA ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Rua D. Luís I – Nº 19, 2º Esq. ;213216300; accounting@grimaldi.pt ; IBNA ;56738;0; 213.9 ; 9.6 ; ITPMO ; Grimaldi Deep Sea SpA ;;338;0;26169; 32.25 ;0;1; CS ; 2004-05-05 00:00:00.0 ;0
 LIS201702483 ;" """"04012017002493"""" "; GRANDE RIVIERE ;9733686; 2017-12-06 06:28 ; 2017-12-05 23:02 ; Japao ; Tanque Químico ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; POINT LISAS ; FERROL ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 7JTN ;21101;0;175;6; JPTYO ; METHANOL HOLDINGS ;;102;0;30732; 27.7 ;0;1; CS ; 2015-01-01 00:00:00.0 ;0
 LIS201702406 ;" """"04012017002414"""" "; IRENES RESOLVE ;9227273; 2017-12-06 16:09 ; 2017-12-05 14:26 ; Liberia ; Porta-contentores ; MARMEDSA - AGENCIA MARITIMA, LDA ; ALGECIRAS ; LE HAVRE ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; ELZU6 ;40085;0; 257.38 ;10; LRMLW ; GREENE SHIPPING CORPORATION ;;310;0;51060; 32.2 ;0;1; CA ; Mon Jan 01 00:00:00 GMT 2001 ;0
 LIS201702453 ;" """"04012017002462"""" "; BEATA ;9053828; 2017-12-06 17:17 ; 2017-12-05 00:21 ; Portugal ; Carga Geral multi deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; KALMAR ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CQYC ;4927;0; 107.1 ; 8.52 ; PTM6E ; AMISCO S.A ;;336;2941;6918; 18.2 ;12;1; ISP ; 1992-05-01 00:00:00.0 ;260
 LIS201702410 ;" """"04012017002418"""" "; X-PRESS VESUVIO ;9328651; 2017-12-06 18:00 ; 2017-12-05 20:19 ; Malta ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; CASABLANCA ; VIGO ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; 9HA3961 ;6454;0; 133.6 ;7; MTMLA ; TAGLIN PRIVATE LIMITED ;;310;3218;8500; 19.4 ; 17.5 ;1; CA ; Sat Jan 01 00:00:00 GMT 2005 ;0
 LIS201702464 ;" """"04012017002473"""" "; VENTURA ;9333175; 2017-12-06 18:39 ; 2017-12-06 06:23 ; Bermudas ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; SOUTHAMPTON ; ARRECIFE DE LANZAROTE ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; ZCDT2 ;116017;0; 288.6 ; 8.5 ; BMBDA ; P&O CRUISES ;;361;85255;8044; 35.98 ;0;1; CA ; Sat Mar 01 00:00:00 GMT 2008 ;0
 LIS201702484 ;" """"04012017002494"""" "; MONTE DA LUZ ;9710153; 2017-12-06 19:28 ; 2017-12-06 04:43 ; Portugal ; Rebocador ; ICC-AGENCIA NAVEG TRANSP TERRESTRES SA ; AGADIR ; SETUBAL ; 38 - TREM DE REBOQUE - REBOCADOR NACIONAL ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Av. do Atlântico, nr.16,  3ºpiso, sala 3.03 ;3,51219E+11; Operations-lisb@icc-navegacao.pt ; CUIM6 ;495;0;38;4; PTSET ; REBONAVE - REBOQUES E ASSISTÊNCIA NAVAL ;;431;0;495; 10.8 ;12;1; C69 ; 2013-11-01 00:00:00.0 ;0
 LIS201601767 ;" """"04012016001778"""" "; YAHYA ;2222799; 2017-12-06 19:28 ; 2016-09-29 09:40 ; Camaroes ; Submersíveis / Plataformas / Estruturas Diversas ; ICC-AGENCIA NAVEG TRANSP TERRESTRES SA ; AGADIR ; CASABLANCA ; 40 - TREM DE REBOQUE - REBOCADO ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Av. do Atlântico, nr.16,  3ºpiso, sala 3.03 ;3,51219E+11; Operations-lisb@icc-navegacao.pt ; N/A ;960;0;45; 0.8 ; CMLIT ; SOCIETE D  ENTREPRISE HOVAR S.A. ;;999;0;1800;25;0;5; CA ; 1977-01-01 00:00:00.0 ;0
 LIS201702480 ;" """"04012017002490"""" "; KIMBERLY  C ;9558050; 2017-12-06 20:56 ; 2017-12-05 19:27 ; Reino Unido ; Carga Geral single deck ; OCIDENAVE-NAVEGACAO LDA ; MARIN (PONTEVEDRA) ; SOUTHAMPTON ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; Estrada Manuel Correia Lopes nº 682 ;3,51213E+11; ops.lis@ocidenave.com ; 2EIQ9 ;4151;0; 106.07 ;6; GBCOW ; CARISBROOKE SHIPPING LTD ;;335;0;6750; 15.5 ;0;1; CS ; 2011-06-04 00:00:00.0 ;0
 LIS201702456 ;" """"04012017002465"""" "; GALANI ;9337597; 2017-12-07 07:07 ; 2017-12-06 14:20 ; Malta ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; MINDELO ; LEIXOES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ; 9HA3640 ;18480;0; 176.93 ;8; MTMLA ; ASTRA SHIPMANAGEMENT INC ;;310;0;23689; 27.4 ;0;1; ISP ; Sun Jan 01 00:00:00 GMT 2006 ;0
 LIS201702452 ;" """"04012017002461"""" "; ARKLOW RACER ;9291729; 2017-12-07 15:54 ; 2017-12-02 13:54 ; Irlanda ; Carga Geral single deck ; OCIDENAVE-NAVEGACAO LDA ; WORKINGTON ; IPSWICH ; 18 - DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Estrada Manuel Correia Lopes nº 682 ;3,51213E+11; ops.lis@ocidenave.com ; EIQM ;2999;0; 89.99 ; 5.8 ; IEARK ; ARKLOW SHIPPING ULC ;;335;1639;4504;14;0;1; CS ; Sat Mar 01 00:00:00 GMT 2003 ;0
 LIS201702329 ;" """"04012017002336"""" "; CALIPSO ;9297929; 2017-12-07 16:55 ; 2017-11-21 09:10 ; Bahamas, Ilhas ; Graneleiro ; CINTIA NAVE-AFRET. MARITIMOS,LDA ; GIBRALTAR ; Vila do Conde Pt/Barcarena ; 18 - DESCARGA ; 800_FUNDEADOURO MAR DA PALHA ; R. CARLOS MARDEL, Nº5 - 1º ;218439002; cintia.nave@mail.telepac.pt ; C6UH2 ;40230;0;225; 13.2 ; BSNAS ; DARIEN COMPANIA ARMADORA S.A ;;202;0;73691; 32.26 ;0;1; CS ; 2004-10-06 00:00:00.0 ;0
