 Processo ; Contramarca ; Navio ; IMO ; ATD ; ATA ; Bandeira ; Tipo Navio ; Agente Navegacao ; Porto Seguinte ; Porto Procedente ; Motivo Escala ; Local Atribuido ; Morada Agente ; Telefone Agente ; Email Agente ; Indicativo Chamada ; GT ; TAL ; Comprimento ; Calado Maximo ; Porto Registo ; Armador ; Nome Anterior ; Tipo ; TAB ; DWT ; Boca Sinal ; Velocidade Maxima ; Tipo Trafego ; Certificado Verde ; Data Construcao ; Capacidade Teus 
 LIS201601606 ;" """"04012016001617"""" "; SAGA PEARL II ;8000214; 2016-09-21 16:47 ; 2016-09-21 06:56 ; Malta ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; CARTAGENA ; PORTSMOUTH ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; 9HA2950 ;18627;0; 164.35 ; 6.3 ; MTMLA ; SAGA CRUISES ;;361;6267;3245; 22.61 ;18;1; CA ; Thu Jan 01 00:00:00 GMT 1981 ;0
 LIS201601582 ;" """"04012016001593"""" "; MEIN SCHIFF 1 ;9783564; 2016-09-21 17:04 ; 2016-09-21 05:24 ; Malta ; CRUZEIROS ; ARENTHERN - AG NAVEG SOC UNIP LDA ; CADIZ ; LA CORUNA ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; 9HA4683 ;111554;0; 315.7 ; 8.5 ; MTMLA ; TUI CRUISES ;;361;0;9606; 35.8 ;0;1; CA ; Wed Apr 25 00:00:00 GMT 2018 ;0
 LIS201601679 ;" """"04012016001690"""" "; BRITANNIA ;9614036; 2016-09-21 17:44 ; 2016-09-21 06:17 ; Reino Unido ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; VIGO ; LA ROCHELLE-PALLICE ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; 2HHG5 ;143730;0; 329.82 ; 8.35 ; GBSOU ; P&O CRUISES ;;361;0;11793; 38.42 ;0;1; CS ; Sun Feb 15 00:00:00 GMT 2015 ;0
 LIS201601649 ;" """"04012016001660"""" "; VENTURA ;9333175; 2016-09-21 18:29 ; 2016-09-21 06:38 ; Bermudas ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; ARRECIFE DE LANZAROTE ; SOUTHAMPTON ; 33 - TURISMO ; 100 - CAIS AV. DE ALCANTARA/TERMINAL PASSAGEIROS ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; ZCDT2 ;116017;0; 288.6 ;8; BMBDA ; P&O CRUISES ;;361;85255;8044; 35.98 ;0;1; CA ; Sat Mar 01 00:00:00 GMT 2008 ;0
 LIS201601676 ;" """"04012016001687"""" "; TIWALA ;9376775; 2016-09-21 18:45 ; 2016-09-19 20:53 ; Antigua e Barbuda ; Carga Geral multi deck ; OCIDENAVE-NAVEGACAO LDA ; SETUBAL ; BORDEAUX ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; Estrada Manuel Correia Lopes nº 682 ;3,51E+11; ops.lis@ocidenave.com ; V2DX3 ;4102;0; 106.78 ; 5.21 ; AGSJO ; SCHULTE  BRUNS GMBH ;;336;1851;5484; 15.2 ;0;1; CA ; Thu Jan 01 00:00:00 GMT 1998 ;0
 LIS201601685 ;" """"04012016001696"""" "; ARKLOW FIELD ;9527673; 2016-09-21 20:16 ; 2016-09-21 06:20 ; Irlanda ; Carga Geral single deck ; CONTROL UNION PORTUGAL LDA ; LIVERPOOL ; CASABLANCA ; 13 - CARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; Rua Industrial Alfredo da Silva, 14, Gabinete P, CP 5051 ;3,51E+11; portugal.agency@controlunion.com ; EIKQ4 ;2998;0; 89.95 ;4; IEARK ; ARKLOW SHIPPING LTD ;;335;0;4960; 14.4 ;0;1; CS ; Thu Mar 31 00:00:00 GMT 2011 ;0
 LIS201601681 ;" """"04012016001692"""" "; NINA ;9277278; 2016-09-22 02:43 ; 2016-09-19 00:19 ; Chipre ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LA CORUNA ; NEWHAVEN ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 5BTL4 ;3289;0; 104.55 ;6; CYLMS ; LOHMANN BEREEDERUNGEN ;;335;1879;5751; 13.6 ;0;1; C69 ; Tue Jul 01 00:00:00 GMT 2003 ;0
 LIS201601695 ;" """"04012016001706"""" "; VOYAGEURS ;9300570; 2016-09-22 03:05 ; 2016-09-21 11:20 ; Panama ; Graneleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SEVEN ISLANDS, QU ; LA CORUNA ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 3EBL9 ;89651;0; 288.97 ; 8.5 ; PAPTY ; CARGILL INTERNATIONAL S. A. ;;202;0;177022;45;0;1; CA ; 2015-08-12 00:00:00.0 ;0
 LIS201601670 ;" """"04012016001681"""" "; SICHEM ORCHID ;9393383; 2016-09-22 16:36 ; 2016-09-21 05:00 ; Malta ; Tanque Químico ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; ALGECIRAS ; ODDA ; 50 - DESCARGA NAVIO TANQUE IMDG CLASSES 2, 6 OU 8 ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; 9HNC9 ;5744;0;115; 6.5 ; MTMLA ; TEAM TANKERS REGIONAL LTD ;;102;0;8139; 18.2 ;0;1; CS ; Mon May 05 00:00:00 GMT 2008 ;0
 LIS201601630 ;" """"04012016001641"""" "; NEMTAS-2 ;9299915; 2016-09-22 16:47 ; 2016-09-19 22:38 ; Turquia ; Graneleiro ; CINTIA NAVE-AFRET. MARITIMOS,LDA ; ANTWERPEN ; CONSTANTA ; 18 - DESCARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; R. CARLOS MARDEL, Nº5 - 1º ;218439002; cintia.nave@mail.telepac.pt ; TCPV7 ;28200;0; 189.96 ; 9.1 ; TRIST ; NEMTAS NEMRUT LIMAN ISLETMELERI A.S. ;;202;16065;48600; 32.2 ;0;1;; 2005-01-01 00:00:00.0 ;0
 LIS201601696 ;" """"04012016001707"""" "; MARIA DA PAZ ;9150432; 2016-09-22 18:40 ; 2016-09-21 11:55 ; Antigua e Barbuda ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LAS PALMAS DE GRAND CANARIA ; LEIXOES ; 14 - CARGA/DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSAJ ;3978;0; 100.6 ;6; AGSJO ;" MS "" MARIA DA PAZ "" SCHIFFFAHRTS GMBH & CO. KG ";;310;0;4969; 16.5 ;0;1; CS ; Wed Dec 01 00:00:00 GMT 1999 ;0
 LIS201601689 ;" """"04012016001700"""" "; ELITE ;9315018; 2016-09-22 19:53 ; 2016-09-22 05:34 ; Holanda ; Misto - Carga geral / Contentores ; IBERO LINHAS TRANSPORTES LDA ; SETUBAL ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; RUA 2 EDIF. VERDE, 2º ESQ ;3,51E+11; paula.alves@lisboa.iberolinhas.pt ; PHDA ;11662;0; 149.14 ; 7.2 ; NLHAR ; ELITE SHIPPING B.V. ;;339;0;13682; 22.5 ;0;1; C69 ; Wed Jun 01 00:00:00 GMT 2005 ;0
 LIS201601688 ;" """"04012016001699"""" "; BAGHIRA ;9114270; 2016-09-22 21:52 ; 2016-09-22 04:42 ; Antigua e Barbuda ; Misto - Carga geral / Contentores ; GARLAND NAVEGACAO,LDA. ; ALGECIRAS ; CASABLANCA ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; V2CV7 ;6246;0; 121.93 ; 7.67 ; AGSJO ; ESMERLA SHIPPING COMPANY LIMITED ;;339;3093;7215; 18.6 ;0;1; ISP ; 1998-01-01 00:00:00.0 ;0
 LIS201601645 ;" """"04012016001656"""" "; PILICA ;9154282; 2016-09-23 00:32 ; 2016-09-15 13:34 ; Malta ; Carga Geral multi deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SETUBAL ; LEIXOES ; 18 - DESCARGA ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 9HKS6 ;11848;0; 149.4 ; 6.5 ; MTMLA ; POLSTEAM SHIPPING COMPANY, LTD. ;;336;0;17064;23;14;1; CA ; 1999-09-01 00:00:00.0 ;0
 LIS201601646 ;" """"04012016001657"""" "; PELAGICA ;9453781; 2016-09-23 13:49 ; 2016-09-12 14:14 ; Singapura ; Carga Geral multi deck ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; COLON ; BILBAO ; 10 - ARRIBADO/ESTIVAR CARGA ; 290 - CAIS DO BEATO / TMB ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; 9V8834 ;9627;0; 138.54 ; 6.45 ; SGSIN ; SE Shipping Lines Pte Ltd ;;336;0;12737;21;0;1; CA ; 2010-03-01 00:00:00.0 ;0
 LIS201601579 ;" """"04012016001590"""" "; MSC OPERA ;9250464; 2016-09-23 15:35 ; 2016-09-22 17:26 ; Panama ; CRUZEIROS ; MEDITERRANEAN SHIPPING CO.(PORT) SA ; CADIZ ; FERROL ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Avª Arqto Fernando Távora, 1190 ;210732776; PT083-OPSLIS@msc.com ; H3FV ;65591;0; 274.9 ; 6.8 ; PAPTY ; MSC CROCIERE S.A. ;;361;0;6260; 28.8 ; 20.3 ;1; CS ; Mon May 31 00:00:00 GMT 2004 ;0
 LIS201601684 ;" """"04012016001695"""" "; BALMORAL ;8506294; 2016-09-23 17:49 ; 2016-09-23 06:18 ; Bahamas, Ilhas ; CRUZEIROS ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; LEIXOES ; FUNCHAL ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; C6II4 ;43537;0; 217.91 ; 7.1 ; BSNAS ; FRED OLSEN ;;361;19985;35260; 28.21 ;23;1; CS ; Fri Jan 01 00:00:00 GMT 1988 ;0
 LIS201601701 ;" """"04012016001712"""" "; MONTE BRASIL ;9083055; 2016-09-23 18:09 ; 2016-09-22 05:48 ; Portugal ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSEM ;7039;0; 126.12 ;7; PTM6E ; TRANSINSULAR ;;310;3870;8450; 19.4 ;0;4; CS ; Sat Jan 01 00:00:00 GMT 1994 ;0
 LIS201601565 ;" """"04012016001576"""" "; HENRIETTE SCHULTE ;9130171; 2016-09-23 18:19 ; 2016-09-23 05:53 ; Liberia ; Porta-contentores ; VESSELMAR - AGENCIA NAVEGACAO LDA ; HALIFAX, NS ; VALENCIA ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ;;;; A8JV9 ;16281;0; 167.26 ; 8.5 ; LRMLW ; HENRIETTE MARTIME LTD ;;310;8916;22352; 25.3 ;0;1; CS ; Thu May 01 00:00:00 GMT 1997 ;1684
 LIS201601675 ;" """"04012016001686"""" "; FURNAS ;9164548; 2016-09-23 20:28 ; 2016-09-19 04:50 ; Portugal ; Porta-contentores ; BENSAUDE-AGENTES DE NAVEGACAO LDA ; PONTA DELGADA ; PONTA DELGADA ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Praça Europa, nº2  Cais do Sodré ;3,51E+11; pedro.cardoso@bensaude.pt ; CSBK ;4450;0; 100.6 ; 6.5 ; PTPDL ; MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA ;;310;2150;5555; 18.8 ;0;4; ISP ; Mon Mar 01 00:00:00 GMT 1999 ;275
 LIS201601682 ;" """"04012016001693"""" "; PONTA DO SOL ;9141613; 2016-09-23 21:23 ; 2016-09-19 04:37 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; PONTA DELGADA ; PONTA DELGADA ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CSCR ;4115;0; 100.62 ;5; PTM6E ; TRANSINSULAR ;;310;2005;5184; 16.2 ;15;1; CS ; Sat Mar 01 00:00:00 GMT 1997 ;0
 LIS201601692 ;" """"04012016001703"""" "; MSC GENESIS ;9535199; 2016-09-24 12:25 ; 2016-09-23 14:35 ; Portugal ; Porta-contentores ; MEDITERRANEAN SHIPPING CO.(PORT) SA ; SINES ; LE HAVRE ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Avª Arqto Fernando Távora, 1190 ;210732776; PT083-OPSLIS@msc.com ; CQHM ;59307;0; 275.07 ; 10.5 ; PTM6E ; MSC Mediterranean Shipping Co SA ;;310;0;71416;40;0;1; CA ; undefined ;0
 LIS201601713 ;" """"04012016001724"""" "; BAHIA TRES ;9428671; 2016-09-24 14:33 ; 2016-09-23 23:11 ; Espanha ; Tanque Petroleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; SINES ; 18 - DESCARGA ; 520 - EST.ASSIST.NAVAL PORTO LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; EADC ;4969;0; 99.8 ;6; ESSCT ; MURELOIL ;;101;1859;6920;18;0;1; C69 ; Mon Apr 30 00:00:00 GMT 2007 ;0
 LIS201601718 ;" """"04012016001729"""" "; MIDNATSOL ;9247728; 2016-09-24 16:01 ; 2016-09-24 07:11 ; Noruega ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; CADIZ ; LEIXOES ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; LMDH ;16151;0; 135.75 ; 5.1 ; NOTOS ; HURTIGRUTEN ;;361;0;1184; 21.5 ;18;1; CS ; Wed Jan 01 00:00:00 GMT 2003 ;0
 LIS201601583 ;" """"04012016001594"""" "; MARINA ;9438066; 2016-09-24 17:07 ; 2016-09-24 06:38 ; Ilhas Marshall ; CRUZEIROS ; ARENTHERN - AG NAVEG SOC UNIP LDA ; CADIZ ; LEIXOES ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; V7SK2 ;66084;0; 239.3 ; 7.4 ; MHMAJ ; OCEANIA CRUISES ;;361;28485;8676; 32.2 ;0;1; CA ; Sat Jan 01 00:00:00 GMT 2011 ;0
 LIS201601662 ;" """"04012016001673"""" "; KONINGSDAM ;9692557; 2016-09-24 17:22 ; 2016-09-24 05:20 ; Holanda ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; HUELVA ; LEIXOES ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; PBGJ ;99836;0; 299.79 ; 8.2 ; NLRTM ; HOLLAND AMERICA LINE (CARNIVAL) ;;361;0;9480; 39.02 ;22;1; CA ; Tue Mar 15 00:00:00 GMT 2016 ;0
 LIS201601715 ;" """"04012016001726"""" "; CELTIC VOYAGER ;9125671; 2016-09-24 17:37 ; 2016-09-24 01:21 ; Reino Unido ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; CASABLANCA ; FIGUEIRA DA FOZ ; 13 - CARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ECMG ;2805;0; 89.9 ; 4.5 ; GBCDF ; CHARLES M WILLIE & CO SHIPPING ;;335;1568;4241; 13.17 ;0;1; CS ; Sat Nov 01 00:00:00 GMT 1997 ;0
 LIS201601603 ;" """"04012016001614"""" "; EPIC ST. JOHN ;9191785; 2016-09-24 20:28 ; 2016-09-09 16:45 ; Panama ; Tanque Gás Liquefeito ; OREY COMERCIO NAVEGACAO,SA ; ALTO  MAR ; ANTWERPEN ; 28 - REPARAÇÃO PROGRAMADA EM ESTALEIRO ; 165 - ESTALEIRO NAVAL DA ROCHA ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; 3FVE8 ;5214;0; 99.93 ; 4.3 ; PAPTY ; Diamantis Pateras Maritime Ltd ;;103;0;5214; 19.6 ;0;1; CA ; undefined ;0
 LIS201601712 ;" """"04012016001723"""" "; FUNCHALENSE 5 ;9388390; 2016-09-24 21:02 ; 2016-09-24 06:34 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; LEIXOES ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CSKN ;7580;0; 126.87 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;3586;8450; 20.4 ; 18.5 ;4; CA ; Fri Jan 01 00:00:00 GMT 2010 ;724
 LIS201601584 ;" """"04012016001595"""" "; SIRENA ;9187899; 2016-09-24 22:22 ; 2016-09-24 08:30 ; Ilhas Marshall ; CRUZEIROS ; ARENTHERN - AG NAVEG SOC UNIP LDA ; FUNCHAL ; CADIZ ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; V7RX6 ;30277;0;181;6; MHMAJ ; OCEANIA CRUISES ;;361;11450;2700; 25.5 ;18;1; CA ; Tue Jun 01 00:00:00 GMT 1999 ;0
 LIS201601717 ;" """"04012016001728"""" "; SONOMA ;9123520; 2016-09-25 21:08 ; 2016-09-25 05:59 ; Ilhas Marshall ; Misto - Carga geral / Contentores ; PORTMAR-AGENCIA DE NAVEGACAO LDA ; LEIXOES ; BISSAU ; 18 - DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa, Armazém 20 – 2º Piso ;218391880; lisboa.office@portmar.pt ; V7UO2 ;16252;0; 179.23 ; 6.1 ; MHMAJ ; COMBULK-SHIPPING ;;339;8916;22384; 25.3 ;0;1; CS ; Sat Jan 25 00:00:00 GMT 1997 ;0
 LIS201601731 ;" """"04012016001742"""" "; GUANARTEME ;9280134; 2016-09-26 16:53 ; 2016-09-26 07:33 ; Espanha ; Tanque não discriminado ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; SINES ; 18 - DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ECFV ;2815;0; 96.61 ;6; ESSCT ; DISTRIBUIDORA MARITIMA PETROGAS, S.L.U. ;;105;0;4222; 14.2 ;0;3; C69 ; Thu Jan 01 00:00:00 GMT 2004 ;0
 LIS201601687 ;" """"04012016001698"""" "; EVIDENCE ;9136230; 2016-09-26 17:59 ; 2016-09-26 13:08 ; Holanda ; Porta-contentores ; OREY COMERCIO NAVEGACAO,SA ; SANTA CRUZ DE TENERIFE ; VILLAGARCIA DE AROSA ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; PCDA ;9191;0; 145.55 ; 8.2 ; NLHAR ; BOLUDA LINES ;;310;0;13100; 23.28 ;0;1; CS ; Wed Jan 01 00:00:00 GMT 1997 ;0
 LIS201601725 ;" """"04012016001736"""" "; CORVO ;9381275; 2016-09-26 18:04 ; 2016-09-25 21:59 ; Portugal ; Porta-contentores ; BENSAUDE-AGENTES DE NAVEGACAO LDA ; LEIXOES ; PONTA DELGADA ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Praça Europa, nº2  Cais do Sodré ;3,51E+11; pedro.cardoso@bensaude.pt ; CSBH ;7064;0; 119.9 ; 6.8 ; PTPDL ; MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA ;;310;0;9000;20;16;1; CS ; Tue Jan 23 00:00:00 GMT 2007 ;410
 LIS201601711 ;" """"04012016001722"""" "; NORDIC LUEBECK ;9483683; 2016-09-26 21:56 ; 2016-09-26 06:24 ; Liberia ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; ALGECIRAS ; CASABLANCA ; 13 - CARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ; D5IL6 ;10318;0; 151.7 ;8; LRMLW ; Nordic Hamburg Shipping NHS ;;310;0;13200; 23.4 ;0;1; CS ; undefined ;0
 LIS201601719 ;" """"04012016001730"""" "; X-PRESS VESUVIO ;9328651; 2016-09-26 23:42 ; 2016-09-26 17:01 ; Malta ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; CASABLANCA ; VIGO ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; 9HA3961 ;6454;0; 133.6 ; 6.8 ; MTMLA ; TAGLIN PRIVATE LIMITED ;;310;3218;8500; 19.4 ; 17.5 ;1; CA ; Sat Jan 01 00:00:00 GMT 2005 ;0
 LIS201601585 ;" """"04012016001596"""" "; CELEBRITY ECLIPSE ;9404314; 2016-09-27 18:19 ; 2016-09-26 08:38 ; Malta ; CRUZEIROS ; ARENTHERN - AG NAVEG SOC UNIP LDA ; SOUTHAMPTON ; LAS PALMAS DE GRAND CANARIA ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; 9HXC9 ;121878;0; 317.2 ; 8.8 ; MTMLA ; CELEBRITY CRUISES ;;361;82363;9500; 36.8 ;0;1; CA ; Mon May 17 00:00:00 GMT 2010 ;0
 LIS201601586 ;" """"04012016001597"""" "; CELEBRITY EQUINOX ;9372456; 2016-09-27 18:24 ; 2016-09-26 05:52 ; Malta ; CRUZEIROS ; ARENTHERN - AG NAVEG SOC UNIP LDA ; CADIZ ; GIBRALTAR ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; 9HXD9 ;121878;0; 317.2 ; 8.9 ; MTMLA ; CELEBRITY CRUISES - RCI ;;361;76000;9500; 36.8 ; 21.5 ;1; CA ; Sat Aug 09 00:00:00 GMT 2008 ;0
 LIS201601699 ;" """"04012016001710"""" "; SEASPAN HAMBURG ;9224300; 2016-09-27 18:34 ; 2016-09-27 06:44 ; Hong-Kong ; Porta-contentores ; HAPAG-LLOYD PORTUGAL, LDA ; TANGER MED ; CAUCEDO ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II, Nº 44C, Piso 2, sala 2.4 Edifício Atlantis – Parque das Nações ; 0049403001-0 ; info.de@hlag.com ; VRBH6  ;39941;0;260; 10.2 ; HKHKG ; Hapag Lloyd AG ;;310;0;50790;32;0;1; CS ; undefined ;0
 LIS201601733 ;" """"04012016001744"""" "; ATLANTIS ALMERIA ;9508093; 2016-09-27 23:19 ; 2016-09-27 06:36 ; Malta ; Tanque Químico ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; LEIXOES ; HUELVA ; 13 - CARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; 9HA2382 ;4263;0;109; 5.25 ; MTMLA ; ALMERIA SHIPPING LIMITED  ;;102;0;6404; 16.8 ;0;1; CS ; undefined ;0
 LIS201601657 ;" """"04012016001668"""" "; ALA ;2223269; 2016-09-27 23:42 ; 2016-09-14 12:01 ; Portugal ; Rebocador ; OREY COMERCIO NAVEGACAO,SA ; SETUBAL ; SETUBAL ; 28 - REPARAÇÃO PROGRAMADA EM ESTALEIRO ; 150 - CAIS NORTE DA DOCA DE ALCANTARA ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; CSZA ;86;0; 22.3 ; 2.9 ; PTLIS ; RESISTENCIA-SERV.A NAVEGAÇÃO LDA. ;;431;0;8555; 5.54 ;0;2;; undefined ;0
 LIS201601627 ;" """"04012016001638"""" "; RESISTENTE ;6803404; 2016-09-27 23:42 ; 2016-09-09 17:56 ; Portugal ; Rebocador ; OREY COMERCIO NAVEGACAO,SA ; SETUBAL ; SETUBAL ; 28 - REPARAÇÃO PROGRAMADA EM ESTALEIRO ; 150 - CAIS NORTE DA DOCA DE ALCANTARA ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; CSJF ;295;0; 34.6 ; 4.8 ; PTSET ; ATLANTIC TUGS ;;431;88;295; 9.28 ;14;5;; 1968-09-01 00:00:00.0 ;0
 LIS201601724 ;" """"04012016001735"""" "; LAURA S ;9157868; 2016-09-28 00:10 ; 2016-09-25 19:49 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; PORTO SANTO ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CQYK ;5850;2835; 119.65 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;0; 6770.1 ; 20.63 ;15;4; CS ; Sun Oct 01 00:00:00 GMT 1995 ;0
